stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1623,GWIPAEB,GWINNETT & PAULSEN EB,,32.063973,-81.083931,,,,
1624,GWIHMEB,GWINNETT & HARMON EB,,32.063633,-81.08259,,,,
1625,GWIWAEB,GWINNETT & WATERS EB,,32.063005,-81.080089,,,,
1627,MONBRIB,MONTGOMERY CROSS & BRUCE EB,,31.99616,-81.114288,,,,
1628,MONHUIB,MONTGOMERY CROSS & HURST EB,,31.995291,-81.110503,,,,
1629,MONCLIB,MONTGOMERY CROSS & CLARK EB,,31.994833,-81.108663,,,,
1630,GWIPAIB,GWINNETT & PAULSEN WB,,32.063973,-81.08374,,,,
1631,GWIALIB,GWINNETT & ATLANTIC WB,,32.064548,-81.085889,,,,
1642,SKIBAOB,SKIDAWAY & BRENTWOOD APTS SB,,31.99256,-81.077711,,,,
1643,SKIMOOB,SKIDAWAY & MONTGOMERY CROSS SB,,31.990154,-81.076457,,,,
1650,FERDC,FERGUSON & DIAMOND CAUSEWAY NB,,31.958403,-81.098167,,,,
1651,HARJEF,HARRIS & JEFFERSON WB,,32.074731,-81.09729,,,,
1652,YRKBAR,YORK & BARNARD EB,,32.078277,-81.094747,,,,
1653,YRKBUL,YORK & BULL EB,,32.077667,-81.092512,,,,
1654,BRYBUL,BRYAN & BULL WB,,32.080341,-81.091885,,,,
1655,BRYJEF,BRYAN & JEFFERSON WB,,32.081131,-81.094812,,,,
1657,EISSMEB,EISENHOWER & SALLIE MOOD EB,,32.003822,-81.090685,,,,
1666,OGLEJEFF,OGLETHORPE & JEFFERSON EB,W OGLETHORPE AVE & JEFFERSON ST,32.077604,-81.095822,,,,
1670,BRYABER,BRYAN & ABERCORN WB,ABERCORN ST & E BAY LN,32.079642,-81.089043,,,,
1672,YRKJEFF,YORK & JEFFERSON EB,,32.078564,-81.095876,,,,
1686,LIBDESO,LIBERTY & BULL EB,,32.074813,-81.09415,,,,
1710,EBJUL,E BROAD & JULIAN NB,,32.077973,-81.084285,,,,
1726,STICATH,STILES & CATHY SB,,32.065957,-81.118327,,,,
1727,STICAIB,STILES & CATHY NB,,32.065391,-81.118699,,,,
1742,H21SMITH,HWY 21 & SMITH SB,,32.117824,-81.166405,,,,
1743,H21WHEAT,HWY 21 & WHEATHILL SB,,32.108516,-81.156896,,,,
1748,EISDOUG,EISENHOWER & DOUGLAS EB,EISENHOWER DR & HABERSHAM ST,32.009615,-81.112615,,,,
1752,TELMUS,BARNARD & PRESIDENT SB,W PRESIDENT ST & JEFFERSON ST,32.078627,-81.09496,,,,
1755,ELCMKT,ELLIS SQ & CITY MARKET,UNNAMED,32.080853,-81.093918,,,,
1771,SMN,SAVANNAH MORNING NEWS,POLICE MEMORIAL DR & POLICE MEMORIAL DR,32.058632,-81.165015,,,,
1774,MONWATEB,MONTGOMERY CROSS & WATERS EB,,31.993991,-81.10526,,,,
1777,WATWALIB,WATERS & WALDBURG NB,,32.061721,-81.080472,,,,
1782,EBPEIB,E BROAD & PERRY NB,,32.073504,-81.08604,,,,
1791,ANDOGEIB,W ANDERSON & OGEECHEE EB,,32.064454,-81.105864,,,,
1792,PBO,PROBATION OFFICE,SOUTHERN OAKS CT & SOUTHERN BLVD,32.061239,-81.159091,,,,
1793,WA/SHER,WATERS & SHERWOOD NB,SHERWOOD RD & WATERS AVE,31.997249,-81.104336,,,,
1794,ST/RTRE,STEPHENSON & ROUNDTREE WB,,32.011224,-81.104002,,,,
1795,WASHAN,WATERS & SHANNON NB,,31.995274,-81.10508,,,,
1800,GAROK2,GARRARD & BRANDLEWOOD NB,GARRARD AVE & UNNAMED,32.042035,-81.156804,,,,
1802,WBJACK,WHITE BLUFF & JACKSON NB,,32.017701,-81.114608,,,,
1803,MLK41 IB,MLK & 41ST NB,,32.055156,-81.106531,,,,
1804,MLK41OB,MLK & 41ST SB,W 41ST ST & BURROUGHS ST,32.055165,-81.106775,,,,
1805,ABTIBIB,ABERCORN & TIBET NB,,31.98969,-81.13052,,,,
1807,GEOB,GEORGIA & BONAVENTURE SB,,32.047236,-81.057862,,,,
1811,KINGIB,KING GEORGE & VILLAGE GREEN,,31.99033,-81.20976,,,,
1813,SECORR,SOUTHEAST CORRECTIONS,SOUTHERN BLVD & SOUTHERN BLVD,32.063819,-81.153028,,,,
1814,KRENR,KRENSON & RESIDENCE 2119 EB,,32.093183,-81.123005,,,,
1815,MONKENT,MONTGOMERY CROSS & KENT WB,,31.990745,-81.092043,,,,
1819,WMFUL,WALMART & FULTON WB,FULTON RD,31.979805,-81.17261,,,,
1822,GOOHAL,GOODWIN & HALL NB,,32.067858,-81.094255,,,,
1823,ABCBRN,ABERCORN & BROUGHTON NB,,32.078224,-81.089713,,,,
1825,ABVICO,ABERCORN & VICTORY SB,,32.05207,-81.099571,,,,
1843,STACOR,STALEY & CORDELL WB,,32.035012,-81.119075,,,,
1844,DISMAS,DISMAS CHARITIES,LYNES AVE,32.077167,-81.134681,,,,
1845,BRAM,BRAMPTON & MAIN WB,GA-21-SPUR & BRAMPTON RD,32.107832,-81.147589,,,,
1848,ROS,ROSE OF SHARON WB,E TAYLOR ST & ABERCORN ST,32.070865,-81.091521,,,,
1849,RVNHLV,RIVERVIEW NURSING HOME,,32.001795,-81.063516,,,,
1850,WCT,WILLIAMS COURT,,32.057609,-81.096135,,,,
1853,HENBUL,HENRY & BULL WB,,32.063217,-81.097733,,,,
1854,ACMC,ACL & MCLEOD NB,,32.036576,-81.147394,,,,
1856,ML,MONTGOMERY LANDINGS,W 57TH ST & SOUTHERN BLVD,32.044186,-81.114314,,,,
1859,VICALH,VICTORY & ALHAMBRA APTS WB,E VICTORY DR & SHUPTRINE AVE,32.03958,-81.061289,,,,
1862,JMVIERA,JOHNNY MERCER & VIERA APTS,GA-367 & ISLAND TREE APARTMENTS,32.039838,-81.019767,,,,
1867,BRBUL,BRYAN & BULL,,32.080216,-81.091395,,,,
1868,BRHAB,BROUGHTON & HABERSHAM,E BROUGHTON ST & LINCOLN ST,32.077802,-81.087627,,,,
1869,NSC,SSU STUDENT UNION,,32.023219,-81.06378,,,,
1870,NTJ,N THOMPKINS & JASMINE,S TOMPKINS RD & JASMINE AVE,32.023865,-81.060046,,,,
1886,LNR,LITTLE NECK & RESIDENCE 225 EB,,32.002953,-81.246298,,,,
1887,RRL,RIO & LIBRARY NB,RIO RD,31.984855,-81.176635,,,,
1888,LMG,LOUIS MILL & GARRARD EB,,32.035564,-81.157148,,,,
1889,LMM,LOUIS MILL & MILLS RUN WB,,32.034481,-81.153051,,,,
1891,APS,APACHE & SPEEDO SB,,31.980167,-81.169432,,,,
1892,JMRIV,JMR Transit Center,,32.079774,-81.10074,,,,
1894,JD21,JIMMY DELOACH & HWY 21 WB,,32.163552,-81.184881,,,,
1895,BENHIG,BENTON & HIGHLANDS,,32.176468,-81.227292,,,,
1896,SAVGAR,SAVANNAH GARDENS,,32.060662,-81.060637,,,,
1899,BROJEFIB,BROUGHTON & JEFFERSON WB,W BROUGHTON ST & JEFFERSON ST,32.079865,-81.095301,,,,
1900,AMTRAK,AMTRAK STATION,SEABOARD COASTLINE DR,32.082822,-81.146756,,,,
1902,BENMULOB,BENTON & MULBERRY NB,,32.145777,-81.247472,,,,
1903,BENCOLIB,BENTON & COLONIAL VILLAGE SB,,32.148057,-81.247051,,,,
1904,GWINTIB,GWINNETT & INTERCHANGE EB,INTERCHANGE DR & W GWINNETT ST,32.077475,-81.128924,,,,
1905,BENSCHIB,BENTON & GODLEY STA SCHOOL SB,,32.174271,-81.232818,,,,
1906,36WAT,36TH & WATERS,,32.05394,-81.083823,,,,
1907,APSHAW,APACHE & SHAWNEE NB,APACHE AVE,31.984037,-81.168001,,,,
1908,MOHAPA,MOHAWK & APACHE EB,,31.988319,-81.16689,,,,
1909,APASHA,APACHE & SHAWNEE SB,,31.984737,-81.16781,,,,
1910,ABEJAC,ABERCORN & JACKSON NB,,32.017208,-81.111991,,,,
1911,ABER41,ABERCORN & 41ST NB,ABERCORN ST & E 41ST ST,32.053147,-81.099113,,,,
1912,JAZCHA,JAZIE & CHARLOTTE EB,,32.042426,-81.008785,,,,
1913,CHAMLK,CHARLTON & MLK WB,,32.074847,-81.100057,,,,
1914,MONXSS,MONTGOMERY CROSS & SAV SQUARE WB,,32.001812,-81.137642,,,,
1915,CHECOR,CHEVIS & CORMORANT SB,,31.972956,-81.246137,,,,
1916,MIDQFOR,MIDDLEGROUND & QUAIL FORREST NB,,31.992969,-81.154317,,,,
1917,JDELPLE,JIMMY DELOACH & PLEASANT EB,,32.162651,-81.180032,,,,
1918,H21GRA,HWY 21 & GRANGE WB,,32.136078,-81.173648,,,,
1919,JDELOCE,JIMMY DELOACH & OCEAN WB,,32.164868,-81.196785,,,,
1920,SAVTECW,SAVANNAH TECH WB,,32.154202,-81.229901,,,,
1921,DAVARM,DAVIDSON & ARMSTEAD NB,,32.120294,-81.191848,,,,
1922,MAYSYC,MAY & SYCAMORE SB,MAY DR & WATERS AVE,32.067155,-81.105727,,,,
1923,STAMONIB,STALEY & MONTGOMERY EB,,32.033865,-81.114936,,,,
1924,MONSTAIB,MONTGOMERY & STALEY NB,,32.033461,-81.113489,,,,
1925,EISVANB,EISENHOWER & VAN BUREN WB,,32.008001,-81.106127,,,,
1926,EISNBOB,EISENHOWER & NOBLE OAKS EB,,32.00784,-81.105936,,,,
1927,MAYSYCNB,MAY & SYCAMORE NB,,32.066859,-81.105759,,,,
1928,CHAMERNB,CHATHAM PKWY & MERSEY NB,CHATHAM PKY,32.049728,-81.165952,,,,
1929,CHASOU,CHATHAM PKWY & SOUTHERN NB,CHATHAM PKY & SOUTHERN BLVD,32.062899,-81.159816,,,,
1930,GWSTILW,GWINNETT & STILES WB,,32.071881,-81.114541,,,,
1932,BENJIMNB,BENTON & JIMMY DELOACH NB,BENTON BLVD & ELK RD,32.162059,-81.232549,,,,
1938,LARCAM,LAROCHE & SKIDAWAY NB,LAROCHE AVE & CAMELIA CT,32.028398,-81.070991,,,,
1939,LARFLEE,LAROCHE & FLEET NB,LAROCHE AVE & LILAC AVE,32.0311,-81.072363,,,,
1940,DELCUB,DELESSEPS & CUBA WB,DELESSEPS AVE & CUBA ST,32.03285,-81.076278,,,,
1941,DELHON,DELESSEPS & HONDURAS WB,DELESSEPS AVE & HONDURAS ST,32.033567,-81.07915,,,,
2117,TELFIN,TELFAIR NB,TELFAIR RD & W GWINNETT ST,32.081821,-81.14055,,,,
2122,ACLFEN S,ACL & FENWICK SB,,32.035274,-81.14801,,,,
2123,VACSM,VA CLINIC AT SAVANNAH MALL,,31.986284,-81.174595,,,,
